week;rank;rise;rise_nb;name;artist;last_week;peak;week_chart
"
                August 17, 2019
                ";82;New;-;Uno;Ambjaay;-;82;1
"
                August 17, 2019
                ";83;Rising;+1;24/7;Meek Mill Featuring Ella Mai;84;54;18
"
                August 17, 2019
                ";84;Failing;-20;Single Again;Big Sean;64;64;2
"
                August 17, 2019
                ";85;New;-;Club Paradise;Drake;-;85;1
"
                August 17, 2019
                ";86;Rising;+12;Tip Of My Tongue;Kenny Chesney;98;83;4
"
                August 17, 2019
                ";87;Rising;+4;Love Ain't;Eli Young Band;91;50;17
"
                August 17, 2019
                ";88;Failing;-10;Antisocial;Ed Sheeran & Travis Scott;78;37;4
"
                August 17, 2019
                ";89;Rising;+4;Ballin';Mustard Featuring Roddy Ricch;93;89;3
"
                August 17, 2019
                ";90;New;-;We Were;Keith Urban;-;90;1
"
                August 17, 2019
                ";91;Failing;-8;La La Land;Bryce Vine Featuring YG;83;75;10
"
                August 17, 2019
                ";92;Failing;-2;Tap;NAV Featuring Meek Mill;90;87;9
"
                August 17, 2019
                ";93;New;-;Fear Inoculum;Tool;-;93;1
"
                August 17, 2019
                ";94;New;-;Love You Too Late;Cole Swindell;-;94;1
"
                August 17, 2019
                ";95;New;-;Days In The East;Drake;-;95;1
"
                August 17, 2019
                ";96;Failing;-24;Rodeo;Lil Nas X & Cardi B;72;22;7
"
                August 17, 2019
                ";97;New;-;What Happens In A Small Town;Brantley Gilbert + Lindsay Ell;-;97;1
"
                August 17, 2019
                ";98;Failing;-9;Daddy;Blueface & Rich The Kid;89;89;2
"
                August 17, 2019
                ";99;New;-;Prayed For You;Matt Stell;-;99;1
"
                August 17, 2019
                ";100;Failing;-13;Before I Let Go;Beyonce;87;65;16
"
                August 24, 2019
                ";1;Rising;+1;Bad Guy;Billie Eilish;2;1;20
"
                August 24, 2019
                ";2;Rising;+1;Senorita;Shawn Mendes & Camila Cabello;3;2;8
"
                August 24, 2019
                ";3;Failing;-2;Old Town Road;Lil Nas X Featuring Billy Ray Cyrus;1;1;24
"
                August 24, 2019
                ";4;Steady;-;Truth Hurts;Lizzo;4;4;15
"
                August 24, 2019
                ";5;Steady;-;Talk;Khalid;5;3;27
"
                August 24, 2019
                ";6;Steady;-;No Guidance;Chris Brown Featuring Drake;6;6;10
"
                August 24, 2019
                ";7;Steady;-;I Don't Care;Ed Sheeran & Justin Bieber;7;2;14
"
                August 24, 2019
                ";8;Rising;+2;Ran$om;Lil Tecca;10;8;11
"
                August 24, 2019
                ";9;Steady;-;Goodbyes;Post Malone Featuring Young Thug;9;3;6
"
                August 24, 2019
                ";10;Rising;+1;If I Can't Have You;Shawn Mendes;11;2;15
"
                August 24, 2019
                ";11;New;-;Hot Girl Summer;Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign;-;11;1
"
                August 24, 2019
                ";12;Steady;-;Sucker;Jonas Brothers;12;1;24
"
                August 24, 2019
                ";13;Steady;-;Money In The Grave;Drake Featuring Rick Ross;13;7;9
"
                August 24, 2019
                ";14;Rising;+3;Someone You Loved;Lewis Capaldi;17;14;14
"
                August 24, 2019
                ";15;Failing;-1;Sunflower (Spider-Man: Into The Spider-Verse);Post Malone & Swae Lee;14;1;43
"
                August 24, 2019
                ";16;Failing;-1;Suge;DaBaby;15;7;20
"
                August 24, 2019
                ";17;Failing;-1;The Git Up;Blanco Brown;16;14;10
"
                August 24, 2019
                ";18;Steady;-;You Need To Calm Down;Taylor Swift;18;2;9
"
                August 24, 2019
                ";19;Failing;-11;Boyfriend;Ariana Grande & Social House;8;8;2
"
                August 24, 2019
                ";20;Rising;+2;Beautiful People;Ed Sheeran Featuring Khalid;22;19;7
"
                August 24, 2019
                ";21;Failing;-2;Hey Look Ma, I Made It;Panic! At The Disco;19;16;18
"
                August 24, 2019
                ";22;Failing;-2;Dancing With A Stranger;Sam Smith & Normani;20;7;31
"
                August 24, 2019
                ";23;Failing;-2;Beer Never Broke My Heart;Luke Combs;21;21;15
"
                August 24, 2019
                ";24;Rising;+1;Pop Out;Polo G Featuring Lil Tjay;25;11;21
"
                August 24, 2019
                ";25;Failing;-1;Without Me;Halsey;24;1;45
"
                August 24, 2019
                ";26;Failing;-3;Wow.;Post Malone;23;2;34
"
                August 24, 2019
                ";27;Steady;-;The London;Young Thug, J. Cole & Travis Scott;27;12;12
"
                August 24, 2019
                ";28;Steady;-;Speechless;Dan + Shay;28;24;34
"
                August 24, 2019
                ";29;Rising;+1;7 Rings;Ariana Grande;30;1;30
"
                August 24, 2019
                ";30;Failing;-4;Happier;Marshmello & Bastille;26;2;52
"
                August 24, 2019
                ";31;Rising;+2;All To Myself;Dan + Shay;33;31;15
"
                August 24, 2019
                ";32;Steady;-;Knockin' Boots;Luke Bryan;32;32;16
"
                August 24, 2019
                ";33;Rising;+2;My Type;Saweetie;35;33;7
"
                August 24, 2019
                ";34;Rising;+11;Baby;Lil Baby & DaBaby;45;34;4
"
                August 24, 2019
                ";35;Failing;-6;God's Country;Blake Shelton;29;17;20
"
                August 24, 2019
                ";36;Failing;-5;Panini;Lil Nas X;31;16;8
"
                August 24, 2019
                ";37;Steady;-;How Do You Sleep?;Sam Smith;37;29;4
"
                August 24, 2019
                ";38;Failing;-2;Whiskey Glasses;Morgan Wallen;36;17;24
"
                August 24, 2019
                ";39;Rising;+2;Cash Shit;Megan Thee Stallion Featuring DaBaby;41;39;8
"
                August 24, 2019
                ";40;Failing;-1;Shotta Flow;NLE Choppa;39;36;17
"
                August 24, 2019
                ";41;Failing;-1;Rearview Town;Jason Aldean;40;40;12
"
                August 24, 2019
                ";42;Failing;-8;Sweet But Psycho;Ava Max;34;10;35
"
                August 24, 2019
                ";43;Rising;+1;Otro Trago;Sech, Darell, Nicky Jam, Ozuna & Anuel AA;44;34;10
"
                August 24, 2019
                ";44;Failing;-1;China;Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin;43;43;4
"
                August 24, 2019
                ";45;Failing;-3;Better;Khalid;42;8;48
"
                August 24, 2019
                ";46;Rising;+16;One Thing Right;Marshmello & Kane Brown;62;46;8
"
                August 24, 2019
                ";47;Rising;+5;Trampoline;SHAED;52;47;11
"
                August 24, 2019
                ";48;Failing;-1;Going Bad;Meek Mill Featuring Drake;47;6;37
"
                August 24, 2019
                ";49;Rising;+18;Queen Of Mean;Sarah Jeffery;67;49;2
"
                August 24, 2019
                ";50;Failing;-12;Never Really Over;Katy Perry;38;15;11
"
                August 24, 2019
                ";51;Failing;-1;Clout;Offset Featuring Cardi B;50;39;19
"
                August 24, 2019
                ";52;Failing;-6;The Ones That Didn't Make It Back Home;Justin Moore;46;46;9
"
                August 24, 2019
                ";53;Rising;+10;Only Human;Jonas Brothers;63;53;9
"
                August 24, 2019
                ";54;Failing;-1;Callaita;Bad Bunny & Tainy;53;52;10
"
                August 24, 2019
                ";55;Failing;-1;Raised On Country;Chris Young;54;54;11
"
                August 24, 2019
                ";56;Failing;-1;Easier;5 Seconds Of Summer;55;48;12
"
                August 24, 2019
                ";57;Failing;-6;Go Loko;YG, Tyga & Jon Z;51;49;15
"
                August 24, 2019
                ";58;Failing;-1;Talk You Out Of It;Florida Georgia Line;57;57;26
"
                August 24, 2019
                ";59;Rising;+14;Gold Roses;Rick Ross Featuring Drake;73;39;3
"
                August 24, 2019
                ";60;Failing;-4;Call You Mine;The Chainsmokers & Bebe Rexha;56;56;11
"
                August 24, 2019
                ";61;Rising;+3;Press;Cardi B;64;16;11
"
                August 24, 2019
                ";62;Rising;+7;I Don't Know About You;Chris Lane;69;62;6
"
                August 24, 2019
                ";63;Rising;+3;ME!;Taylor Swift Featuring Brendon Urie;66;2;17
"
                August 24, 2019
                ";64;New;-;Mac 10;Trippie Redd Featuring Lil Baby & Lil Duke;-;64;1
"
                August 24, 2019
                ";65;Rising;+14;Time;NF;79;65;4
"
                August 24, 2019
                ";66;Rising;+4;Soltera;Lunay, Daddy Yankee & Bad Bunny;70;66;14
"
                August 24, 2019
                ";67;Rising;+5;Living;Dierks Bentley;72;67;3
"
                August 24, 2019
                ";68;Rising;+8;Southbound;Carrie Underwood;76;68;5
"
                August 24, 2019
                ";69;Failing;-10;Just Us;DJ Khaled Featuring SZA;59;43;13
"
                August 24, 2019
                ";70;Rising;+1;Lalala;Y2K & bbno$;71;68;7
"
                August 24, 2019
                ";71;Rising;+7;No Me Conoce;Jhay Cortez, J Balvin & Bad Bunny;78;71;6
"
                August 24, 2019
                ";72;Rising;+3;It's You;Ali Gatie;75;70;9
"
                August 24, 2019
                ";73;Rising;+1;Hate Me;Ellie Goulding & Juice WRLD;74;73;4
"
                August 24, 2019
                ";74;Failing;-9;Some Of It;Eric Church;65;43;12
"
                August 24, 2019
                ";75;Rising;+19;Love You Too Late;Cole Swindell;94;75;2
"
                August 24, 2019
                ";76;Rising;+1;Earfquake;Tyler, The Creator;77;13;13
"
                August 24, 2019
                ";77;Rising;+9;Tip Of My Tongue;Kenny Chesney;86;77;5
"
                August 24, 2019
                ";78;Rising;+20;Daddy;Blueface & Rich The Kid;98;78;3
"
                August 24, 2019
                ";79;Rising;+10;Ballin';Mustard Featuring Roddy Ricch;89;79;4
"
                August 24, 2019
                ";80;Rising;+10;We Were;Keith Urban;90;80;2
"
                August 24, 2019
                ";81;New;-;Small Talk;Katy Perry;-;81;1
"
                August 24, 2019
                ";82;Rising;+17;Prayed For You;Matt Stell;99;82;2
"
                August 24, 2019
                ";83;Failing;-2;Right Back;Khalid Featuring A Boogie Wit da Hoodie;81;81;3
"
                August 24, 2019
                ";84;New;-;Night Falls;Dove Cameron, Sofia Carson, Booboo Stewart, Cameron Boyce, Thomas Doherty, China Anne McClain & Dylan Playfair;-;84;1
"
                August 24, 2019
                ";85;Rising;+12;What Happens In A Small Town;Brantley Gilbert + Lindsay Ell;97;85;2
"
                August 24, 2019
                ";86;New;-;On Chill;Wale Featuring Jeremih;-;86;1
"
                August 24, 2019
                ";87;New;-;Snake Skin;Trippie Redd;-;87;1
"
                August 24, 2019
                ";88;Failing;-5;24/7;Meek Mill Featuring Ella Mai;83;54;19
"
                August 24, 2019
                ";89;Failing;-7;Uno;Ambjaay;82;82;2
"
                August 24, 2019
                ";90;New;-;Buy My Own Drinks;Runaway June;-;90;1
"
                August 24, 2019
                ";91;Failing;-4;Love Ain't;Eli Young Band;87;50;18
"
                August 24, 2019
                ";92;New;-;F.N;Lil Tjay;-;92;1
"
                August 24, 2019
                ";93;New;-;Baby Sitter;DaBaby Featuring Offset;-;93;1
"
                August 24, 2019
                ";94;Re-Enter;-;Sanguine Paradise;Lil Uzi Vert;-;28;16
"
                August 24, 2019
                ";95;Rising;+1;Rodeo;Lil Nas X & Cardi B;96;22;8
"
                August 24, 2019
                ";96;Re-Enter;-;What If I Never Get Over You;Lady Antebellum;-;86;3
"
                August 24, 2019
                ";97;Failing;-5;Tap;NAV Featuring Meek Mill;92;87;10
"
                August 24, 2019
                ";98;Failing;-7;La La Land;Bryce Vine Featuring YG;91;75;11
"
                August 24, 2019
                ";99;Re-Enter;-;Que Pretendes;J Balvin & Bad Bunny;-;65;5
"
                August 24, 2019
                ";100;Failing;-16;Single Again;Big Sean;84;64;3
"
                August 31, 2019
                ";1;Rising;+1;Senorita;Shawn Mendes & Camila Cabello;2;1;9
"
                August 31, 2019
                ";2;Failing;-1;Bad Guy;Billie Eilish;1;1;21
"
                August 31, 2019
                ";3;Rising;+1;Truth Hurts;Lizzo;4;3;16
"
                August 31, 2019
                ";4;Failing;-1;Old Town Road;Lil Nas X Featuring Billy Ray Cyrus;3;1;25
"
                August 31, 2019
                ";5;Rising;+3;Ran$om;Lil Tecca;8;5;12
"
                August 31, 2019
                ";6;Failing;-1;Talk;Khalid;5;3;28
"
                August 31, 2019
                ";7;Failing;-1;No Guidance;Chris Brown Featuring Drake;6;6;11
"
                August 31, 2019
                ";8;Failing;-1;I Don't Care;Ed Sheeran & Justin Bieber;7;2;15
"
                August 31, 2019
                ";9;Steady;-;Goodbyes;Post Malone Featuring Young Thug;9;3;7
"
                August 31, 2019
                ";10;Steady;-;If I Can't Have You;Shawn Mendes;10;2;16
"
                August 31, 2019
                ";11;Rising;+3;Someone You Loved;Lewis Capaldi;14;11;15
"
                August 31, 2019
                ";12;Steady;-;Sucker;Jonas Brothers;12;1;25
"
                August 31, 2019
                ";13;Steady;-;Money In The Grave;Drake Featuring Rick Ross;13;7;10
"
                August 31, 2019
                ";14;Rising;+4;You Need To Calm Down;Taylor Swift;18;2;10
"
                August 31, 2019
                ";15;Steady;-;Sunflower (Spider-Man: Into The Spider-Verse);Post Malone & Swae Lee;15;1;44
"
                August 31, 2019
                ";16;Rising;+1;The Git Up;Blanco Brown;17;14;11
"
                August 31, 2019
                ";17;Failing;-1;Suge;DaBaby;16;7;21
"
                August 31, 2019
                ";18;Rising;+2;Beautiful People;Ed Sheeran Featuring Khalid;20;18;8
"
                August 31, 2019
                ";19;New;-;Lover;Taylor Swift;-;19;1
"
                August 31, 2019
                ";20;Failing;-1;Boyfriend;Ariana Grande & Social House;19;8;3
"
                August 31, 2019
                ";21;Rising;+6;The London;Young Thug, J. Cole & Travis Scott;27;12;13
"
                August 31, 2019
                ";22;Failing;-11;Hot Girl Summer;Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign;11;11;2
"
                August 31, 2019
                ";23;Failing;-1;Dancing With A Stranger;Sam Smith & Normani;22;7;32
"
                August 31, 2019
                ";24;Rising;+10;Baby;Lil Baby & DaBaby;34;24;5
"
                August 31, 2019
                ";25;Failing;-2;Beer Never Broke My Heart;Luke Combs;23;21;16
"
                August 31, 2019
                ";26;New;-;Hot;Young Thug Featuring Gunna;-;26;1
"
                August 31, 2019
                ";27;Failing;-3;Pop Out;Polo G Featuring Lil Tjay;24;11;22
"
                August 31, 2019
                ";28;Failing;-7;Hey Look Ma, I Made It;Panic! At The Disco;21;16;19
"
                August 31, 2019
                ";29;Failing;-3;Wow.;Post Malone;26;2;35
"
                August 31, 2019
                ";30;Failing;-5;Without Me;Halsey;25;1;46
"
                August 31, 2019
                ";31;Failing;-3;Speechless;Dan + Shay;28;24;35
"
                August 31, 2019
                ";32;New;-;Bad Bad Bad;Young Thug Featuring Lil Baby;-;32;1
"
                August 31, 2019
                ";33;New;-;Motivation;Normani;-;33;1
"
                August 31, 2019
                ";34;Failing;-2;Knockin' Boots;Luke Bryan;32;32;17
"
                August 31, 2019
                ";35;Failing;-2;My Type;Saweetie;33;33;8
"
                August 31, 2019
                ";36;Rising;+1;How Do You Sleep?;Sam Smith;37;29;5
"
                August 31, 2019
                ";37;Failing;-8;7 Rings;Ariana Grande;29;1;31
"
                August 31, 2019
                ";38;Failing;-2;Panini;Lil Nas X;36;16;9
"
                August 31, 2019
                ";39;Steady;-;Cash Shit;Megan Thee Stallion Featuring DaBaby;39;39;9
"
                August 31, 2019
                ";40;Rising;+1;Rearview Town;Jason Aldean;41;40;13
"
                August 31, 2019
                ";41;Failing;-6;God's Country;Blake Shelton;35;17;21
"
                August 31, 2019
                ";42;Rising;+5;Trampoline;SHAED;47;42;12
"
                August 31, 2019
                ";43;Failing;-12;All To Myself;Dan + Shay;31;31;16
"
                August 31, 2019
                ";44;Failing;-6;Whiskey Glasses;Morgan Wallen;38;17;25
"
                August 31, 2019
                ";45;Failing;-5;Shotta Flow;NLE Choppa;40;36;18
"
                August 31, 2019
                ";46;Rising;+7;Only Human;Jonas Brothers;53;46;10
"
                August 31, 2019
                ";47;New;-;Slide Away;Miley Cyrus;-;47;1
"
                August 31, 2019
                ";48;Failing;-5;Otro Trago;Sech, Darell, Nicky Jam, Ozuna & Anuel AA;43;34;11
"
                August 31, 2019
                ";49;Failing;-3;One Thing Right;Marshmello & Kane Brown;46;46;9
"
                August 31, 2019
                ";50;Failing;-6;China;Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin;44;43;5
"
                August 31, 2019
                ";51;Rising;+1;The Ones That Didn't Make It Back Home;Justin Moore;52;46;10
"
                August 31, 2019
                ";52;Failing;-1;Clout;Offset Featuring Cardi B;51;39;20
"
                August 31, 2019
                ";53;Failing;-4;Queen Of Mean;Sarah Jeffery;49;49;3
"
                August 31, 2019
                ";54;Rising;+2;Easier;5 Seconds Of Summer;56;48;13
"
                August 31, 2019
                ";55;New;-;What's The Move;Young Thug Featuring Lil Uzi Vert;-;55;1
"
                August 31, 2019
                ";56;Failing;-2;Callaita;Bad Bunny & Tainy;54;52;11
"
                August 31, 2019
                ";57;Rising;+29;On Chill;Wale Featuring Jeremih;86;57;2
"
                August 31, 2019
                ";58;Rising;+5;ME!;Taylor Swift Featuring Brendon Urie;63;2;18
"
                August 31, 2019
                ";59;Rising;+3;I Don't Know About You;Chris Lane;62;59;7
"
                August 31, 2019
                ";60;New;-;Just How It Is;Young Thug;-;60;1
"
                August 31, 2019
                ";61;New;-;Surf;Young Thug Featuring Gunna;-;61;1
"
                August 31, 2019
                ";62;Failing;-2;Call You Mine;The Chainsmokers & Bebe Rexha;60;56;12
"
                August 31, 2019
                ";63;Failing;-6;Go Loko;YG, Tyga & Jon Z;57;49;16
"
                August 31, 2019
                ";64;Rising;+6;Lalala;Y2K & bbno$;70;64;8
"
                August 31, 2019
                ";65;Failing;-15;Never Really Over;Katy Perry;50;15;12
"
                August 31, 2019
                ";66;Failing;-11;Raised On Country;Chris Young;55;54;12
"
                August 31, 2019
                ";67;Steady;-;Living;Dierks Bentley;67;67;4
"
                August 31, 2019
                ";68;Failing;-7;Press;Cardi B;61;16;12
"
                August 31, 2019
                ";69;Failing;-4;Time;NF;65;65;5
"
                August 31, 2019
                ";70;New;-;Sup Mate;Young Thug Featuring Future;-;70;1
"
                August 31, 2019
                ";71;Failing;-3;Southbound;Carrie Underwood;68;68;6
"
                August 31, 2019
                ";72;Rising;+1;Hate Me;Ellie Goulding & Juice WRLD;73;72;5
"
                August 31, 2019
                ";73;Failing;-2;No Me Conoce;Jhay Cortez, J Balvin & Bad Bunny;71;71;7
"
                August 31, 2019
                ";74;Rising;+1;Love You Too Late;Cole Swindell;75;74;3
"
                August 31, 2019
                ";75;New;-;Won't Be Late;Swae Lee Featuring Drake;-;75;1
"
                August 31, 2019
                ";76;Failing;-4;It's You;Ali Gatie;72;70;10
"
                August 31, 2019
                ";77;Steady;-;Tip Of My Tongue;Kenny Chesney;77;77;6
"
                August 31, 2019
                ";78;New;-;Heartless;Diplo Presents Thomas Wesley Featuring Morgan Wallen;-;78;1
"
                August 31, 2019
                ";79;Steady;-;Ballin';Mustard Featuring Roddy Ricch;79;79;5
"
                August 31, 2019
                ";80;Rising;+2;Prayed For You;Matt Stell;82;80;3
"
                August 31, 2019
                ";81;Failing;-15;Soltera;Lunay, Daddy Yankee & Bad Bunny;66;66;15
"
                August 31, 2019
                ";82;New;-;Light It Up;Young Thug;-;82;1
"
                August 31, 2019
                ";83;New;-;Juicy;Doja Cat & Tyga;-;83;1
"
                August 31, 2019
                ";84;New;-;Lil Baby;Young Thug;-;84;1
"
                August 31, 2019
                ";85;Failing;-2;Right Back;Khalid Featuring A Boogie Wit da Hoodie;83;81;4
"
                August 31, 2019
                ";86;Failing;-10;Earfquake;Tyler, The Creator;76;13;14
"
                August 31, 2019
                ";87;Rising;+5;F.N;Lil Tjay;92;87;2
"
                August 31, 2019
                ";88;Rising;+2;Buy My Own Drinks;Runaway June;90;88;2
"
                August 31, 2019
                ";89;Failing;-25;Mac 10;Trippie Redd Featuring Lil Baby & Lil Duke;64;64;2
"
                August 31, 2019
                ";90;Failing;-5;What Happens In A Small Town;Brantley Gilbert + Lindsay Ell;85;85;3
"
                August 31, 2019
                ";91;Failing;-17;Some Of It;Eric Church;74;43;13
"
                August 31, 2019
                ";92;New;-;Ecstasy;Young Thug Featuring Machine Gun Kelly;-;92;1
"
                August 31, 2019
                ";93;Rising;+3;What If I Never Get Over You;Lady Antebellum;96;86;4
"
                August 31, 2019
                ";94;Failing;-5;Uno;Ambjaay;89;82;3
"
                August 31, 2019
                ";95;Failing;-17;Daddy;Blueface & Rich The Kid;78;78;4
"
                August 31, 2019
                ";96;Failing;-16;We Were;Keith Urban;80;80;3
"
                August 31, 2019
                ";97;Failing;-4;Baby Sitter;DaBaby Featuring Offset;93;93;2
"
                August 31, 2019
                ";98;Re-Enter;-;Takeaway;The Chainsmokers & Illenium Featuring Lennon Stella;-;69;2
"
                August 31, 2019
                ";99;New;-;Every Little Thing;Russell Dickerson;-;99;1
"
                August 31, 2019
                ";100;New;-;Did It Again;Lil Tecca;-;100;1
"
                September 7, 2019
                ";1;Rising;+2;Truth Hurts;Lizzo;3;1;17
"
                September 7, 2019
                ";2;Failing;-1;Senorita;Shawn Mendes & Camila Cabello;1;1;10
"
                September 7, 2019
                ";3;Failing;-1;Bad Guy;Billie Eilish;2;1;22
"
                September 7, 2019
                ";4;Rising;+10;You Need To Calm Down;Taylor Swift;14;2;11
"
                September 7, 2019
                ";5;Failing;-1;Old Town Road;Lil Nas X Featuring Billy Ray Cyrus;4;1;26
"
                September 7, 2019
                ";6;Failing;-1;Ran$om;Lil Tecca;5;5;13
"
                September 7, 2019
                ";7;Steady;-;No Guidance;Chris Brown Featuring Drake;7;6;12
"
                September 7, 2019
                ";8;Failing;-2;Talk;Khalid;6;3;29
"
                September 7, 2019
                ";9;Failing;-1;I Don't Care;Ed Sheeran & Justin Bieber;8;2;16
"
                September 7, 2019
                ";10;Rising;+9;Lover;Taylor Swift;19;10;2
"
                September 7, 2019
                ";11;Rising;+47;ME!;Taylor Swift Featuring Brendon Urie;58;2;19
"
                September 7, 2019
                ";12;Failing;-3;Goodbyes;Post Malone Featuring Young Thug;9;3;8
"
                September 7, 2019
                ";13;Failing;-2;Someone You Loved;Lewis Capaldi;11;11;16
"
                September 7, 2019
                ";14;Failing;-1;Money In The Grave;Drake Featuring Rick Ross;13;7;11
"
                September 7, 2019
                ";15;Failing;-3;Sucker;Jonas Brothers;12;1;26
"
                September 7, 2019
                ";16;Failing;-6;If I Can't Have You;Shawn Mendes;10;2;17
"
                September 7, 2019
                ";17;Failing;-2;Sunflower (Spider-Man: Into The Spider-Verse);Post Malone & Swae Lee;15;1;45
"
                September 7, 2019
                ";18;Failing;-1;Suge;DaBaby;17;7;22
"
                September 7, 2019
                ";19;Failing;-3;The Git Up;Blanco Brown;16;14;12
"
                September 7, 2019
                ";20;Failing;-2;Beautiful People;Ed Sheeran Featuring Khalid;18;18;9
"
                September 7, 2019
                ";21;Rising;+14;My Type;Saweetie;35;21;9
"
                September 7, 2019
                ";22;Failing;-2;Boyfriend;Ariana Grande & Social House;20;8;4
"
                September 7, 2019
                ";23;New;-;The Man;Taylor Swift;-;23;1
"
                September 7, 2019
                ";24;Steady;-;Baby;Lil Baby & DaBaby;24;24;6
"
                September 7, 2019
                ";25;Failing;-4;The London;Young Thug, J. Cole & Travis Scott;21;12;14
"
                September 7, 2019
                ";26;Failing;-3;Dancing With A Stranger;Sam Smith & Normani;23;7;33
"
                September 7, 2019
                ";27;Failing;-2;Beer Never Broke My Heart;Luke Combs;25;21;17
"
                September 7, 2019
                ";28;New;-;I Forgot That You Existed;Taylor Swift;-;28;1
"
                September 7, 2019
                ";29;New;-;Cruel Summer;Taylor Swift;-;29;1
"
                September 7, 2019
                ";30;Failing;-3;Pop Out;Polo G Featuring Lil Tjay;27;11;23
"
                September 7, 2019
                ";31;Failing;-9;Hot Girl Summer;Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign;22;11;3
"
                September 7, 2019
                ";32;Failing;-2;Without Me;Halsey;30;1;47
"
                September 7, 2019
                ";33;Failing;-2;Speechless;Dan + Shay;31;24;36
"
                September 7, 2019
                ";34;Steady;-;Knockin' Boots;Luke Bryan;34;32;18
"
                September 7, 2019
                ";35;Failing;-6;Wow.;Post Malone;29;2;36
"
                September 7, 2019
                ";36;Steady;-;How Do You Sleep?;Sam Smith;36;29;6
"
                September 7, 2019
                ";37;Failing;-9;Hey Look Ma, I Made It;Panic! At The Disco;28;16;20
"
                September 7, 2019
                ";38;Re-Enter;-;The Archer;Taylor Swift;-;38;3
"
                September 7, 2019
                ";39;Failing;-13;Hot;Young Thug Featuring Gunna;26;26;2
"
                September 7, 2019
                ";40;Failing;-2;Panini;Lil Nas X;38;16;10
"
                September 7, 2019
                ";41;Rising;+1;Trampoline;SHAED;42;41;13
"
                September 7, 2019
                ";42;Failing;-3;Cash Shit;Megan Thee Stallion Featuring DaBaby;39;39;10
"
                September 7, 2019
                ";43;Failing;-6;7 Rings;Ariana Grande;37;1;32
"
                September 7, 2019
                ";44;Rising;+2;Only Human;Jonas Brothers;46;44;11
"
                September 7, 2019
                ";45;New;-;Paper Rings;Taylor Swift;-;45;1
"
                September 7, 2019
                ";46;Failing;-5;God's Country;Blake Shelton;41;17;22
"
                September 7, 2019
                ";47;Failing;-3;Whiskey Glasses;Morgan Wallen;44;17;26
"
                September 7, 2019
                ";48;Failing;-5;All To Myself;Dan + Shay;43;31;17
"
                September 7, 2019
                ";49;New;-;Miss Americana & The Heartbreak Prince;Taylor Swift;-;49;1
"
                September 7, 2019
                ";50;Failing;-5;Shotta Flow;NLE Choppa;45;36;19
"
                September 7, 2019
                ";51;New;-;I Think He Knows;Taylor Swift;-;51;1
"
                September 7, 2019
                ";52;New;-;Good As Hell;Lizzo;-;52;1
"
                September 7, 2019
                ";53;Failing;-2;The Ones That Didn't Make It Back Home;Justin Moore;51;46;11
"
                September 7, 2019
                ";54;Failing;-22;Bad Bad Bad;Young Thug Featuring Lil Baby;32;32;2
"
                September 7, 2019
                ";55;Rising;+2;On Chill;Wale Featuring Jeremih;57;55;3
"
                September 7, 2019
                ";56;Failing;-16;Rearview Town;Jason Aldean;40;40;14
"
                September 7, 2019
                ";57;New;-;Cornelia Street;Taylor Swift;-;57;1
"
                September 7, 2019
                ";58;Failing;-8;China;Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin;50;43;6
"
                September 7, 2019
                ";59;Failing;-10;One Thing Right;Marshmello & Kane Brown;49;46;10
"
                September 7, 2019
                ";60;Failing;-12;Otro Trago;Sech, Darell, Nicky Jam, Ozuna & Anuel AA;48;34;12
"
                September 7, 2019
                ";61;Failing;-8;Queen Of Mean;Sarah Jeffery;53;49;4
"
                September 7, 2019
                ";62;New;-;London Boy;Taylor Swift;-;62;1
"
                September 7, 2019
                ";63;New;-;Soon You'll Get Better;Taylor Swift Featuring Dixie Chicks;-;63;1
"
                September 7, 2019
                ";64;Failing;-17;Slide Away;Miley Cyrus;47;47;2
"
                September 7, 2019
                ";65;Failing;-11;Easier;5 Seconds Of Summer;54;48;14
"
                September 7, 2019
                ";66;Failing;-33;Motivation;Normani;33;33;2
"
                September 7, 2019
                ";67;New;-;Death By A Thousand Cuts;Taylor Swift;-;67;1
"
                September 7, 2019
                ";68;Failing;-9;I Don't Know About You;Chris Lane;59;59;8
"
                September 7, 2019
                ";69;Failing;-13;Callaita;Bad Bunny & Tainy;56;52;12
"
                September 7, 2019
                ";70;Rising;+17;F.N;Lil Tjay;87;70;3
"
                September 7, 2019
                ";71;Failing;-7;Lalala;Y2K & bbno$;64;64;9
"
                September 7, 2019
                ";72;Failing;-3;Time;NF;69;65;6
"
                September 7, 2019
                ";73;Failing;-6;Living;Dierks Bentley;67;67;5
"
                September 7, 2019
                ";74;Rising;+6;Prayed For You;Matt Stell;80;74;4
"
                September 7, 2019
                ";75;New;-;Afterglow;Taylor Swift;-;75;1
"
                September 7, 2019
                ";76;Failing;-5;Southbound;Carrie Underwood;71;68;7
"
                September 7, 2019
                ";77;New;-;False God;Taylor Swift;-;77;1
"
                September 7, 2019
                ";78;Failing;-2;It's You;Ali Gatie;76;70;11
